id_entrance;meetcode;name_ru;name_en;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle;escalator;time
20160;13;Страстной бульвар, ул. Большая Дмитровка;Strastnoj boulevard, ul. Bol'shaja Dmitrovka;139;both;55.76579151;37.60853731;720;53;53;0;0;0;0;0;3;413
20161;13;Страстной бульвар, ул. Большая Дмитровка;Strastnoj boulevard, ul. Bol'shaja Dmitrovka;119;both;55.76579151;37.60853731;720;53;53;0;0;0;0;0;2;313
20162;14;Страстной бульвар;Strastnoj boulevard;139;both;55.76556675;37.6080215;720;56;26;0;0;440;880;20;3;416
20163;14;Страстной бульвар;Strastnoj boulevard;119;both;55.76556675;37.6080215;720;56;26;0;0;440;880;20;2;316
20170;4;Чистопрудный бульвар, памятник Грибоедову;Chistoprudnyj boulevard, pamjatnik Griboedovu;8;out;55.76479737;37.63858838;550;45;45;0;0;0;0;0;1;205
20171;4;Чистопрудный бульвар, памятник Грибоедову;Chistoprudnyj boulevard, pamjatnik Griboedovu;8;in;55.76479737;37.63858838;720;45;45;0;0;0;0;0;1;205
20172;4;Чистопрудный бульвар, памятник Грибоедову;Chistoprudnyj boulevard, pamjatnik Griboedovu;95;out;55.76479737;37.63858838;550;45;45;0;0;0;0;0;1;205
20173;4;Чистопрудный бульвар, памятник Грибоедову;Chistoprudnyj boulevard, pamjatnik Griboedovu;95;in;55.76479737;37.63858838;720;45;45;0;0;0;0;0;1;205
20174;3;ул. Мясницкая, площадь Мясницкие ворота;ul. Mjasnickaja, square Mjasnickie vorota;8;out;55.76495307;37.6382798;550;46;46;0;0;0;0;0;1;206
20175;3;ул. Мясницкая, площадь Мясницкие ворота;ul. Mjasnickaja, square Mjasnickie vorota;8;in;55.76495307;37.6382798;720;46;46;0;0;0;0;0;1;206
20176;3;ул. Мясницкая, площадь Мясницкие ворота;ul. Mjasnickaja, square Mjasnickie vorota;95;out;55.76495307;37.6382798;550;46;46;0;0;0;0;0;1;206
20177;3;ул. Мясницкая, площадь Мясницкие ворота;ul. Mjasnickaja, square Mjasnickie vorota;95;in;55.76495307;37.6382798;720;46;46;0;0;0;0;0;1;206
20180;2;шоссе Энтузиастов, парк Измайлово, трамвайная остановка;shosse Entuziastov, park Izmajlovo, tramway stop;81;both;55.7585446;37.7517358;735;48;48;0;0;0;0;0;1;208
20181;1;шоссе Энтузиастов, Четвертое транспортное кольцо;shosse Entuziastov, Chetvertoje Transport Ring;81;both;55.7584463;37.7512111;735;44;15;0;0;290;690;15;1;204
20182;3;шоссе Энтузиастов, троллейбусная остановка;shosse Entuziastov, trolleybus stop;81;both;55.758447;37.7517903;735;44;44;0;0;0;0;0;1;204
20191;4;ул. Электродная, Владимирский пруд;ul. Jelektrodnaja, Vladimirskij prud;81;both;55.757454;37.7520359;735;40;40;0;0;0;0;0;1;200
20200;2;ул. Академика Петровского;ul. Akademika Petrovskogo;99;in;55.71876387;37.6082272;740;3;3;0;0;0;0;0;1;163
20201;1;ул. Академика Петровского;ul. Akademika Petrovskogo;99;out;55.71865515;37.60799025;570;2;2;0;0;0;0;0;1;162
20210;3;ул. Мусы Джалиля (четная сторона), 10-й мкр. Зябликово;ul. Musy Dzhalilja (even side), Desjatyj mikrorajon Zjablikovo;221;both;55.62009879;37.74316214;780;37;37;2;37;0;1000;1;0;97
