id_entrance;name;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle
19990;Новозаводская улица;60;in;55.7467022731;37.5141508815;0;29;0;0;0;0;0;0
19991;Новозаводская улица;60;out;55.7467931076;37.5138783781;560;29;0;0;0;0;0;0
19992;Новозаводская улица;60;out;55.7468562967;37.5141469322;550;30;0;0;0;0;0;0
20000;платформа Фили;60;in;55.7452923641;37.5157780034;550;34;0;0;0;0;0;0
20000;платформа Фили;60;out;55.745327908;37.5158688378;0;34;0;0;0;0;0;0
20001;платформа Фили;60;out;55.7452647188;37.5156832196;550;33;0;0;0;0;0;0
20010;;14;both;55.72748124;37.58036482;710;0;0;0;0;0;0;0
20020;В сторону центра, из стеклянных дверей налево. К бывшим Сосновым баням, Весёлой, Севанской улицам;23;out;55.6222874945;37.6681700811;790;40;1;0;0;410;820;20
20021;В сторону центра, из стеклянных дверей налево. К бывшим Сосновым баням, Весёлой, Севанской улицам;23;in;55.6222874945;37.6681700811;790;68;29;0;0;410;820;20
20030;В сторону центра, из стеклянных дверей направо, потом налево. На Луганскую улицу.;23;out;55.6226393559;37.6687827339;790;42;42;0;0;0;0;0
20031;В сторону центра, из стеклянных дверей направо, потом налево. На Луганскую улицу.;23;in;55.6226393559;37.6687827339;790;70;70;0;0;0;0;0
20040;В сторону центра, из стеклянных дверей направо, потом направо.;23;out;55.6225234486;37.668890362;790;34;0;0;0;400;830;20
20041;В сторону центра, из стеклянных дверей направо, потом направо.;23;in;55.6225234486;37.668890362;790;62;28;0;0;400;830;20
20050;В сторону области, из стеклянных дверей направо, потом направо. На рынок, к автобусам в Бирюлёво;23;out;55.62050079;37.67002283;790;43;43;0;0;0;0;0
20051;В сторону области, из стеклянных дверей направо, потом направо. На рынок, к автобусам в Бирюлёво;23;in;55.62050079;37.67002283;790;71;71;0;0;0;0;0
20060;В сторону области, из стеклянных дверей налево, потом сразу налево. К автобусам по Кайспийской улице на северо-восток.;23;in;55.62024312;37.67048363;790;67;30;0;0;430;830;20
20061;В сторону области, из стеклянных дверей налево, потом сразу налево. К автобусам по Кайспийской улице на северо-восток.;23;out;55.62024312;37.67048363;790;39;2;0;0;430;830;20
20070;В сторону области, из стеклянных дверей налево, потом прямо. К пригородным поездам, парку Царицыно.;23;in;55.6196588832;37.670666227;790;48;28;0;0;320;760;20
20071;В сторону области, из стеклянных дверей налево, потом прямо. К пригородным поездам, парку Царицыно.;23;out;55.6196588832;37.670666227;790;20;0;0;0;320;760;20
20090;;2;both;55.80515004;37.74455832;720;60;24;0;0;430;825;21
20100;;2;both;55.80477283;37.74453938;720;60;60;0;0;0;0;0
20110;;2;both;55.80284755;37.74486359;720;0;0;0;0;0;0;0
20120;;148;both;55.64062023;37.60425736;720;0;0;0;0;0;0;0
20140;На Страстной бульвар со стороны области, с западной стороны, к кинотеатру Россия;119;both;55.7658531402;37.607837241;790;63;63;0;0;0;0;0
20150;На Страстной бульвар со стороны области, с восточной стороны, к бульвару.;119;both;55.7659773266;37.6081891024;790;54;31;0;0;310;730;20
20160;На Страстной бульвар со стороны центра, с восточной стороны, к Дмитровке;139;both;55.7656254652;37.6084623124;790;49;22;0;0;0;0;0
20162;На Страстной бульвар со стороны центра, с западной стороны;139;both;55.7655261161;37.6081849628;790;52;22;0;0;440;880;0
20170;;8;both;55.764863755;37.6384466971;720;38;38;0;0;0;0;0
20171;;95;both;55.764863755;37.6384466971;720;38;38;0;0;0;0;0
20180;;81;both;55.7585446;37.7517358;735;59;59;0;0;0;0;0
20181;;81;both;55.7584463;37.7512111;735;59;30;0;0;290;690;15
20182;;81;both;55.758447;37.7517903;735;60;60;0;0;0;0;0
20190;;81;both;55.7581908;37.7519423;735;60;60;0;0;0;0;0
20191;;81;both;55.757454;37.7520359;735;39;39;0;0;0;0;0
20200;;99;;55.71888692;37.60789375;;;;;;;;
20210;;221;both;55.6200924551;37.7431702983;800;36;36;1;36;0;0;0
20220;;221;both;55.6222160746;37.7438870198;800;58;0;0;0;410;1000;21
20230;;221;both;55.6203882449;37.7441714332;800;37;0;1;37;410;890;21
20231;;221;both;55.6198383792;37.7442851985;800;37;0;1;37;410;890;21
20240;;221;both;55.6220871405;37.7424118627;800;63;0;0;0;390;1000;21
20250;;53;;55.81051447;37.79819944;;;;;;;;
20260;;53;;55.81002286;37.79826202;;;;;;;;
20270;;53;;55.80852529;37.79835425;;;;;;;;
20280;;53;;55.81051739;37.79882879;;;;;;;;
20290;;53;;55.81003874;37.79884404;;;;;;;;
20300;;53;;55.80853828;37.79891421;;;;;;;;
20310;;125;;55.80912386;37.46279697;;;;;;;;
20320;;125;;55.80945838;37.46324014;;;;;;;;
20330;;125;;55.80774461;37.46549752;;;;;;;;
20340;;125;;55.80803474;37.46595626;;;;;;;;
20350;;48;;55.78211644;37.7053014;;;;;;;;
20360;;19;both;55.66273647;37.48207998;720;52;52;0;0;0;0;0
20370;;19;both;55.66302596;37.48219376;720;52;52;0;0;0;0;0
20380;;19;both;55.66251403;37.48311368;720;52;52;0;0;0;0;0
20390;;19;both;55.66452962;37.483142;720;48;0;0;0;300;300;21
20400;;19;both;55.66477084;37.48337907;720;48;0;0;0;300;300;21
20410;;19;both;55.66456717;37.48435114;720;52;0;0;0;300;300;21
20420;;19;both;55.66429914;37.48417097;720;52;0;0;0;300;300;21
20430;;19;both;55.66280083;37.48329859;720;52;52;0;0;0;0;0
20440;;149;;55.62133541;37.60776569;;;;;;;;
20450;;149;;55.62356928;37.60874193;;;;;;;;
20460;;149;;55.62102961;37.60893162;;;;;;;;
20470;;149;;55.62341234;37.60998356;;;;;;;;
20480;;108;;55.60550586;37.53481873;;;;;;;;
20490;;108;;55.60602657;37.53549525;;;;;;;;
20500;;108;;55.60661169;37.53310538;;;;;;;;
20510;;108;;55.60659018;37.53128931;;;;;;;;
20520;;108;;55.60689081;37.53153111;;;;;;;;
20530;;108;;55.6061446;37.53148375;;;;;;;;
20540;;108;;55.60565612;37.53422923;;;;;;;;
20550;;108;;55.60622787;37.53456586;;;;;;;;
20570;;164;;55.56884159;37.575442;;;;;;;;
20580;;164;;55.56877444;37.57617723;;;;;;;;
20590;;192;;55.54845635;37.55628705;;;;;;;;
20600;;119;in;55.7657103259;37.6043269065;790;0;0;0;0;0;0;0
20601;;119;out;55.7657103259;37.6043269065;550;0;0;0;0;0;0;0
20610;;54;in;55.7522388783698;37.6117353194541;730;72;31;0;0;305;820;26
20611;;54;out;55.7522388783698;37.6117353194541;730;86;54;0;0;305;820;26
20612;;44;in;55.7522388783698;37.6117353194541;730;52;16;0;0;305;820;26
20613;;44;out;55.7522388783698;37.6117353194541;730;66;30;0;0;305;820;26
20614;;11;in;55.7522388783698;37.6117353194541;730;78;41;0;0;305;820;26
20615;;11;out;55.7522388783698;37.6117353194541;730;82;55;0;0;305;820;26
19131;Арбат, Трилинский переулок;43;out;55.7478775693;37.583702026;750;0;0;0;0;0;0;0
