date,id_station,id_line,cell_cid,cell_lac,cell_hash,cell_name,cell_signal,cell_neighbors_count,cell_neighbors_data,geo_location,who,
1383324859537,16,1,10918,7700,-1,25002,21,5,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":12618,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":38517,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":34899,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":12616,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":10917,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700}]",unknown,DV,
1383324864149,16,1,10918,7700,-1,25002,19,6,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":12618,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":38517,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":34899,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":10917,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":38519,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":31386,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7706}]",unknown,DV,
1383324870001,16,1,10918,7700,-1,25002,20,5,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":12618,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":38517,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":34899,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":10917,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":31386,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7706}]",unknown,DV,
1383324886956,16,1,10607015,7700,466,25002,8,0,[],unknown,DV,
1383324892024,16,1,10607015,7700,466,25002,3,1,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":294,""neighbor_cell_lac"":-1}]",unknown,DV,
1383324896067,16,1,10607015,7700,466,25002,3,0,[],unknown,DV,
1383324909315,16,1,10607015,7700,466,25002,99,0,[],unknown,DV,
1383325070294,17,1,10289253,7736,-1,25002,13,0,[],unknown,DV,
1383325079502,17,1,10289253,7736,-1,25002,18,0,[],unknown,DV,
1383325088871,17,1,10289253,7736,-1,25002,22,0,[],unknown,DV,
1383045610035,124,7,960,7736,-1,25002,31,0, [], unknown,AS,
1383047234143,124,7,960,7736,-1,25002,31,0, [], unknown,AS,
1383047492688,125,7,870,7736,-1,25002,31,0, [], unknown,AS,
1383144802285,8,1,100,7763,-1,25002,25,0, [], unknown,AS,
1383144816748,9,1,100,7763,-1,25002,25,0, [], unknown,AS,
1383144984320,8,1,400,7763,-1,25002,26,0, [], unknown,AS,
1383157781414,8,1,400,7763,-1,25002,31,0, [], unknown,AS,
1383157892450,9,1,100,7763,-1,25002,21,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1383158004720,118,7,110,7736,-1,25002,31,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1383158248468,119,7,40,7736,-1,25002,26,0, [], unknown,AS,
1383158397742,120,7,200,7736,-1,25002,31,0, [], unknown,AS,
1383158512356,121,7,550,7736,-1,25002,31,0, [], unknown,AS,
1383158620821,122,7,590,7736,-1,25002,31,0, [], unknown,AS,
1383158764767,123,7,770,7736,-1,25002,27,0, [], unknown,AS,
1383158924053,124,7,960,7736,-1,25002,31,0, [], unknown,AS,
1383159104547,125,7,870,7736,-1,25002,31,0, [], unknown,AS,
1383301134295,125,7,24971,7764,-1,25002,23,0, [], unknown,AS,
1383301306582,124,7,960,7736,-1,25002,20,0, [], unknown,AS,
1383301511291,123,7,770,7736,-1,25002,19,0, [], unknown,AS,
1383301666595,122,7,590,7736,-1,25002,26,0, [], unknown,AS,
1383301796504,121,7,550,7736,-1,25002,25,0, [], unknown,AS,
1383301943023,120,7,200,7736,-1,25002,24,0, [], unknown,AS,
1383302082562,78,5,210,7736,-1,25002,31,1, [{neighbor_network_type:2 neighbor_cell_cid:200 neighbor_cell_psc:-1 neighbor_cell_lac:7736}], unknown,AS,
1383302377217,77,5,170,7736,-1,25002,18,0, [], unknown,AS,
1383302563301,76,5,280,7736,-1,25002,26,0, [], unknown,AS,
1383302705895,75,5,341,7736,-1,25002,10,0, [], unknown,AS,
1383330459044,76,5,280,7736,-1,25002,29,0, [], unknown,AS,
1383330651281,77,5,170,7736,-1,25002,25,1, [{neighbor_network_type:2 neighbor_cell_cid:185 neighbor_cell_psc:-1 neighbor_cell_lac:7736}], unknown,AS,
1383330822153,78,5,210,7736,-1,25002,23,0, [], unknown,AS,
1383330984310,120,7,200,7736,-1,25002,26,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1383331113091,121,7,550,7736,-1,25002,20,0, [], unknown,AS,
1383331231775,122,7,590,7736,-1,25002,20,0, [], unknown,AS,
1383331395388,123,7,770,7736,-1,25002,22,0, [], unknown,AS,
1383331598163,124,7,960,7736,-1,25002,27,0, [], unknown,AS,
1383331806239,125,7,870,7736,-1,25002,29,0, [], unknown,AS,
1383410091999,71,5,160,7763,-1,25002,22,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1383410417690,70,5,30,7763,-1,25002,22,0, [], unknown,AS,
1383410596099,69,5,275,7763,-1,25002,19,0, [], unknown,AS,
1383410754878,68,5,250,7763,-1,25002,24,0, [], unknown,AS,
1383410898397,67,5,235,7736,-1,25002,19,0, [], unknown,AS,
1383411057776,78,5,210,7736,-1,25002,23,0, [], unknown,AS,
1383411185075,120,7,200,7736,-1,25002,26,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1383411397060,121,7,550,7736,-1,25002,31,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1383411536198,122,7,590,7736,-1,25002,31,0, [], unknown,AS,
1383411682778,123,7,770,7736,-1,25002,26,0, [], unknown,AS,
1383411886681,124,7,960,7736,-1,25002,31,0, [], unknown,AS,
1383412067942,125,7,870,7736,-1,25002,31,0, [], unknown,AS,
1383488180132,126,7,740,7735,-1,25002,27,0, [], unknown,AS,
1383661597094,9,1,100,7763,-1,25002,27,0, [], unknown,AS,
1383661689601,10,1,11860,7736,-1,25002,14,0, [], unknown,AS,
1383661784034,11,1,80,7736,-1,25002,30,0, [], unknown,AS,
1383661894844,12,1,470,7736,-1,25002,31,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1383836870627,13,1,290,7736,-1,25002,24,0, [], unknown,AS,
1383837017096,14,1,620,7736,-1,25002,30,0, [], unknown,AS,
1384151244231,227,7,120,7736,-1,25002,24,0, [], unknown,AS,
1384151390859,116,7,302,7736,-1,25002,15,0, [], unknown,AS,
1384151652639,115,7,520,7736,-1,25002,27,1, [{neighbor_network_type:2 neighbor_cell_cid:-1 neighbor_cell_psc:-1 neighbor_cell_lac:-1}], unknown,AS,
1384151806806,114,7,1380,7736,-1,25002,21,0, [], unknown,AS,
1384152127246,113,7,670,7761,-1,25002,20,0, [], unknown,AS,
1384152326693,112,7,680,7758,-1,25002,23,0, [], unknown,AS,
1384152832541,111,7,1390,7779,-1,25002,22,0, [], unknown,AS,
1384153000294,110,7,33676,7779,-1,25002,23,5, [{neighbor_network_type:2 neighbor_cell_cid:33671 neighbor_cell_psc:-1 neighbor_cell_lac:7779} {neighbor_network_type:2 neighbor_cell_cid:65535 neighbor_cell_psc:-1 neighbor_cell_lac:7779} {neighbor_network_type:2 neighbor_cell_cid:33674 neighbor_cell_psc:-1 neighbor_cell_lac:7779} {neighbor_network_type:2 neighbor_cell_cid:35189 neighbor_cell_psc:-1 neighbor_cell_lac:7779} {neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1384160025860,139,9,60,7736,-1,25002,25,3, [{neighbor_network_type:2 neighbor_cell_cid:50 neighbor_cell_psc:-1 neighbor_cell_lac:7736} {neighbor_network_type:2 neighbor_cell_cid:61 neighbor_cell_psc:-1 neighbor_cell_lac:7736} {neighbor_network_type:2 neighbor_cell_cid:62 neighbor_cell_psc:-1 neighbor_cell_lac:7736}], unknown,AS,
1384160178403,138,9,61,7736,-1,25002,7,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
1384160310962,137,9,240,7736,-1,25002,25,1, [{neighbor_network_type:2 neighbor_cell_cid:0 neighbor_cell_psc:-1 neighbor_cell_lac:0}], unknown,AS,
